student_id,total_spending,rent,utilities,entertainment,groceries,transportation,savings,healthcare,other
4382,1335.81,672.01,62.16,132.97,267.86,34.93,0.0,3.44,162.45
4383,1143.55,566.59,68.43,152.43,245.18,16.68,0.0,4.76,89.49
4384,814.52,267.13,54.71,154.38,123.91,83.67,90.04,24.88,15.79
4385,1198.66,537.25,99.96,103.3,295.89,36.15,0.0,38.61,87.5
4386,986.4,267.36,71.75,135.14,305.69,35.07,83.66,31.02,56.71
4387,1251.93,554.2,95.83,212.89,254.01,57.6,53.17,9.24,15.0
4388,1265.51,536.11,124.7,196.56,257.57,25.25,3.55,36.35,85.42
4389,948.86,269.87,65.44,10.0,222.67,57.58,226.45,26.62,70.25
4390,1319.72,534.7,99.58,80.46,275.32,48.27,176.78,13.64,90.97
4391,1475.1,808.52,68.17,70.6,243.78,73.47,0.0,59.6,150.96
4392,1094.42,442.49,92.36,132.25,234.49,71.73,3.19,38.36,79.56
4393,1273.96,581.91,59.42,137.45,250.98,77.07,98.99,53.15,15.0
4394,1269.92,722.68,77.85,166.88,194.39,59.13,0.0,25.01,23.98
4395,1241.36,653.51,85.77,96.08,230.01,37.83,9.7,34.47,93.98
4396,1126.13,412.62,81.37,228.37,132.88,34.26,44.13,30.65,161.84
4397,1074.79,578.44,50.95,44.18,258.76,44.39,0.0,2.86,95.22
4398,1347.57,537.69,57.02,238.9,309.43,94.89,0.0,21.91,87.73
4399,1464.32,722.06,89.17,190.84,301.12,50.02,0.0,29.12,82.0
4400,1414.87,625.69,68.65,122.51,282.3,58.22,116.63,46.31,94.55
4401,931.61,180.0,36.75,192.99,227.08,85.37,0.0,9.34,200.07
4402,1203.6,377.26,66.54,71.81,238.01,60.09,276.21,23.32,90.36
4403,1271.8,541.6,70.61,186.65,295.53,40.03,0.0,56.89,80.5
4404,1060.0,428.17,72.53,97.5,277.7,69.6,0.0,17.39,97.1
4405,984.25,180.0,71.43,71.47,311.75,46.43,241.62,3.74,57.8
4406,902.19,402.93,76.97,30.4,193.0,60.78,85.09,38.03,15.0
4407,1127.29,439.57,55.86,205.12,192.66,75.24,118.77,25.07,15.0
4408,984.22,486.97,63.71,133.48,176.71,45.11,45.74,2.48,30.03
4409,949.96,320.37,82.81,81.32,178.13,58.73,49.73,18.91,159.97
4410,1319.03,554.98,63.37,142.73,157.32,87.0,131.89,22.56,159.19
4411,1241.51,591.17,67.12,117.6,255.78,42.47,116.27,17.48,33.62
4412,1070.39,493.77,44.24,88.83,252.03,81.34,0.0,23.89,86.3
4413,1197.88,644.61,75.32,122.89,208.54,43.19,0.0,26.1,77.23
4414,1385.11,556.93,79.42,162.48,284.46,111.04,63.0,27.67,100.13
4415,1047.5,445.42,34.3,33.5,164.5,37.89,144.86,20.05,166.98
4416,1063.06,345.06,47.59,125.59,203.6,47.12,116.05,41.15,136.91
4417,1375.82,464.44,44.84,114.01,213.86,85.17,298.7,39.96,114.85
4418,1354.32,683.61,91.2,74.4,232.67,86.04,75.39,12.24,98.77
4419,898.06,451.16,35.61,56.45,149.71,71.37,51.68,67.07,15.0
4420,1233.04,561.51,71.93,106.44,213.97,53.36,0.0,11.2,214.63
4421,1068.33,561.35,86.26,43.24,170.99,56.65,20.32,27.6,101.93
4422,1315.44,789.19,83.56,12.49,253.21,55.02,0.0,29.47,92.51
4423,1279.46,536.83,64.69,167.86,244.4,37.88,167.12,6.27,54.41
4424,1274.51,466.21,76.72,95.99,251.19,68.94,276.64,4.64,34.18
4425,1150.11,578.36,92.52,80.93,223.27,39.47,0.0,13.36,122.2
4426,1379.22,642.4,73.84,196.36,245.05,29.19,0.0,36.76,155.62
4427,1272.97,502.36,31.27,58.55,222.45,22.58,270.33,0.56,164.87
4428,1044.77,410.32,89.47,93.83,220.25,89.25,71.29,15.8,54.55
4429,1189.88,614.32,82.13,106.71,195.64,44.79,54.26,5.76,86.26
4430,1174.82,557.62,72.63,271.28,163.06,45.21,5.08,44.93,15.0
4431,1060.22,368.01,31.89,148.64,197.11,34.39,249.84,15.32,15.0
4432,1044.97,470.54,65.25,47.09,240.99,92.36,0.0,29.9,98.84
4433,974.15,363.56,51.65,163.63,299.34,27.39,0.0,20.5,48.07
4434,969.9,368.13,45.65,161.47,187.48,30.92,120.76,40.5,15.0
4435,950.5,447.75,67.48,180.58,149.64,48.56,10.88,14.57,31.04
4436,1261.24,643.95,66.17,90.29,280.96,54.57,0.0,11.45,113.86
4437,1224.43,584.97,65.59,86.32,233.81,68.17,63.8,5.65,116.12
4438,1171.0,663.61,89.72,100.49,170.91,41.49,63.28,26.49,15.0
4439,1187.49,582.31,78.57,120.83,120.0,85.89,0.0,36.9,163.0
4440,1068.1,621.5,66.23,28.41,142.01,41.62,129.09,7.5,31.74
4441,1076.92,561.84,62.15,83.8,204.54,34.83,0.0,19.65,110.12
4442,1183.7,417.39,60.83,237.44,201.66,52.92,5.18,66.2,142.07
4443,1022.43,331.34,61.99,211.23,268.05,39.52,0.0,15.93,94.36
4444,854.71,367.14,78.03,132.45,185.31,41.63,0.0,6.68,43.47
4445,1290.85,718.16,59.28,103.69,230.68,70.02,0.0,15.36,93.66
4446,1349.3,619.2,101.33,108.87,360.54,34.98,0.0,14.56,109.82
4447,1104.59,420.41,79.64,178.28,236.46,52.34,13.86,39.56,84.04
4448,1122.68,496.41,25.0,133.26,223.65,34.41,85.31,24.09,100.55
4449,1063.88,441.69,71.29,76.62,189.89,31.51,119.79,2.5,130.6
4450,1209.71,531.39,91.17,125.87,266.8,77.13,0.0,48.27,69.08
4451,1248.81,375.67,74.77,114.28,294.98,107.06,96.65,9.46,175.93
4452,1164.16,608.68,67.34,133.43,174.8,90.38,0.0,6.1,83.43
4453,1147.69,437.73,68.53,112.49,222.39,25.57,87.16,20.48,173.35
4454,924.06,465.94,73.69,133.67,193.3,28.35,0.0,11.46,17.67
4455,1286.89,516.91,85.86,65.89,214.45,94.57,100.08,42.42,166.71
4456,982.56,426.67,43.83,100.47,295.46,49.91,0.0,25.45,40.76
4457,1631.83,563.03,62.5,55.82,228.96,27.5,492.46,15.42,186.15
4458,1102.74,617.48,104.52,10.0,190.61,76.64,0.0,9.54,93.94
4459,1496.7,726.72,78.89,92.56,298.45,56.35,33.56,68.4,141.76
4460,1297.13,302.26,93.07,332.35,275.37,86.39,20.5,56.04,131.15
4461,920.43,307.77,119.47,28.62,154.91,10.24,147.19,19.79,132.44
4462,1079.55,497.46,62.57,74.98,286.52,48.47,0.0,2.14,107.42
4463,1185.68,683.1,55.44,49.37,221.4,73.98,0.0,15.23,87.17
4464,1285.49,483.15,66.21,147.61,120.0,52.19,265.47,38.81,112.04
4465,1275.6,631.64,95.23,248.98,177.02,99.7,0.0,8.04,15.0
4466,946.2,386.77,90.4,76.15,257.02,28.66,0.0,72.61,34.57
4467,1284.14,481.36,111.84,120.05,120.0,52.75,261.5,65.48,71.18
4468,892.53,180.0,61.24,124.67,304.21,87.9,0.0,11.91,122.6
4469,1045.11,422.9,77.97,110.37,234.46,41.98,0.0,8.97,148.46
4470,1007.54,290.29,52.4,29.07,234.26,60.43,240.96,44.02,56.1
4471,1115.71,599.92,29.37,88.35,215.88,76.7,0.0,31.97,73.53
4472,1266.74,736.58,77.88,37.16,223.79,56.83,0.0,16.58,117.93
4473,1363.87,456.88,49.44,65.62,212.41,50.0,349.61,46.58,133.34
4474,987.87,368.49,79.14,10.0,192.88,37.47,183.73,5.47,110.69
4475,1081.19,535.09,38.69,171.78,171.4,58.93,0.0,18.72,86.58
4476,1737.45,663.1,63.08,316.81,284.72,72.95,0.0,56.62,280.17
4477,1121.79,547.09,77.73,84.07,130.06,26.27,120.41,36.79,99.36
4478,1535.49,692.2,83.97,235.5,296.23,77.0,0.0,43.69,106.9
4479,1175.62,381.78,67.1,101.95,240.83,36.8,41.82,120.51,184.81
4480,1123.31,335.45,100.18,73.86,255.53,36.79,113.34,29.11,179.04
4481,1150.53,481.5,99.2,177.09,121.07,63.09,0.0,29.67,178.91
4482,1172.4,208.8,50.45,115.14,168.08,37.15,541.42,5.95,45.41
4483,1507.31,751.69,108.02,156.72,237.18,69.84,22.46,15.2,146.2
4484,1274.1,566.76,105.22,146.37,267.05,30.15,0.0,35.09,123.46
4485,1171.33,544.01,70.59,78.84,178.15,63.96,0.0,33.42,202.36
4486,1367.93,494.62,72.16,45.61,370.14,82.62,0.0,45.55,257.24
4487,825.48,294.83,64.43,108.81,215.52,57.12,0.0,22.73,62.05
4488,1373.95,721.1,66.52,68.36,174.12,26.11,153.44,22.39,141.9
4489,1129.59,415.11,59.13,180.36,254.72,56.74,49.5,18.85,95.18
4490,1261.63,531.86,96.2,161.74,192.7,59.43,129.1,2.46,88.13
4491,887.69,543.17,80.67,29.62,164.86,15.66,0.0,6.42,47.29
4492,1417.39,448.87,59.99,287.53,320.6,50.34,0.0,18.23,231.81
4493,1256.41,345.85,50.21,213.76,273.23,32.05,182.13,51.1,108.08
4494,1113.65,532.04,58.82,72.2,258.39,57.31,0.0,23.75,111.14
4495,1152.27,435.99,66.63,63.85,265.22,98.24,130.31,19.31,72.71
4496,1394.18,647.1,92.35,103.15,221.77,29.78,188.54,20.79,90.7
4497,1011.56,558.59,57.78,77.52,136.29,71.33,0.0,17.48,92.58
4498,1079.83,487.43,87.35,177.79,233.98,43.72,0.0,17.24,32.31
4499,937.82,371.8,71.2,185.68,203.04,48.6,0.0,10.34,47.17
4500,1288.07,732.88,81.06,136.34,168.71,86.28,41.55,26.25,15.0
4501,1119.94,393.75,86.78,29.92,227.49,98.2,217.27,51.53,15.0
4502,1154.72,304.65,80.82,39.15,221.91,63.24,317.03,22.21,105.72
4503,1043.9,480.16,45.62,211.07,131.48,62.25,34.73,28.5,50.09
4504,894.6,459.03,50.76,39.08,141.78,56.25,0.0,23.79,123.91
4505,1216.94,681.71,72.82,39.95,228.76,52.04,0.0,33.42,108.24
4506,1530.12,627.53,81.73,107.14,196.41,61.8,421.85,18.65,15.0
4507,1249.92,493.54,95.87,185.84,291.94,68.52,39.51,2.27,72.42
4508,1194.49,610.04,75.97,19.19,266.36,88.27,110.43,9.23,15.0
4509,1101.79,537.86,103.3,107.5,168.38,44.55,88.31,19.82,32.07
4510,1255.59,802.43,67.85,10.0,198.29,57.55,0.0,76.44,43.04
4511,1088.19,520.4,62.44,81.87,317.05,53.23,0.0,10.2,43.0
4512,1444.77,408.27,63.25,169.83,222.62,75.48,293.75,12.91,198.67
4513,1185.74,463.82,55.7,62.94,207.62,103.0,144.27,12.2,136.18
4514,909.0,235.76,84.44,88.69,292.31,76.17,51.64,3.03,76.97
4515,1009.15,546.08,25.0,18.43,179.92,70.96,0.0,20.27,148.48
4516,1428.66,681.16,67.87,163.42,334.9,93.16,0.0,1.76,86.4
4517,1263.2,562.26,94.04,210.88,212.29,80.35,0.0,26.65,76.73
4518,1459.5,585.83,68.45,132.79,203.9,103.29,189.23,34.06,141.96
4519,1124.62,557.91,92.55,144.38,273.46,21.29,0.0,1.39,33.64
4520,1361.3,682.39,116.53,66.71,200.53,66.99,0.0,120.48,107.68
4521,1304.69,721.03,79.58,127.81,250.96,10.0,0.0,4.21,111.1
4522,1083.76,543.69,93.85,63.42,124.99,74.03,48.95,7.48,127.34
4523,1148.79,442.07,113.31,90.94,175.56,66.02,0.0,92.04,168.86
4524,1137.63,180.0,69.14,205.34,277.52,44.06,237.72,3.79,120.05
4525,1346.57,557.38,72.36,10.0,151.9,10.0,445.19,22.82,76.93
4526,1133.56,551.82,89.3,48.92,268.54,54.71,75.51,29.75,15.0
4527,1018.65,458.32,91.57,41.85,244.74,59.46,0.0,16.16,106.57
4528,982.84,357.43,66.52,114.89,184.02,53.74,146.5,16.13,43.6
4529,1375.89,665.82,67.77,162.47,319.68,42.57,0.0,29.36,88.23
4530,1094.57,459.13,101.19,143.32,211.31,37.06,19.3,54.29,68.96
4531,1138.88,475.87,65.91,79.52,215.14,53.96,103.66,22.78,122.03
4532,1162.92,543.28,94.29,147.09,218.39,38.96,0.0,80.39,40.52
4533,1403.22,493.98,76.05,182.74,269.43,91.19,134.35,3.82,151.66
4534,1096.14,352.16,99.95,17.3,272.18,53.43,184.81,78.58,37.71
4535,1049.93,557.51,57.94,220.37,164.01,20.51,0.0,14.59,15.0
4536,1116.86,463.49,55.09,107.83,277.74,58.53,0.0,77.98,76.2
4537,1055.02,357.7,82.61,146.38,248.75,63.28,0.0,35.78,120.51
4538,1429.23,546.23,52.54,81.88,225.47,87.36,400.61,7.87,27.27
4539,1275.65,430.6,71.52,23.35,361.55,73.56,185.69,26.87,102.51
4540,1358.08,656.01,104.05,90.84,166.86,37.03,251.1,2.15,50.04
4541,1162.58,562.16,41.24,164.25,197.64,103.52,0.0,10.72,83.05
4542,1127.01,352.21,74.3,190.63,275.66,47.28,0.0,16.27,170.65
4543,1273.05,603.74,96.42,178.36,249.37,65.56,0.0,20.43,59.18
4544,1266.86,527.23,71.85,148.53,277.94,70.08,0.0,55.62,115.6
4545,1066.71,597.3,57.73,99.42,200.39,84.17,0.0,12.7,15.0
4546,1235.41,670.87,71.9,103.93,184.34,92.78,0.0,9.06,102.52
4547,1369.9,619.91,60.0,10.0,145.69,90.49,305.99,8.5,129.31
4548,1102.44,574.12,74.97,60.69,154.79,52.27,45.77,25.49,114.35
4549,1297.64,514.07,66.94,120.03,207.12,66.59,138.49,40.3,144.09
4550,1043.58,594.54,65.1,19.15,188.59,59.49,0.0,11.21,105.5
4551,1448.45,508.86,80.16,85.41,358.58,40.81,237.52,25.65,111.46
4552,857.08,249.99,92.42,93.81,120.0,52.69,118.17,13.47,116.53
4553,1332.8,575.79,79.67,188.39,248.45,90.96,72.43,2.68,74.44
4554,1292.17,605.47,98.85,21.72,155.07,67.92,171.9,72.56,98.67
4555,1290.18,620.0,103.52,117.5,207.26,96.19,0.0,74.52,71.2
4556,1165.47,351.91,56.5,108.49,164.57,33.35,253.84,25.03,171.78
4557,1337.06,611.7,79.8,51.39,286.95,47.37,146.37,3.44,110.04
4558,947.83,402.86,60.94,66.34,286.61,63.31,38.74,4.74,24.3
4559,997.67,298.96,38.79,218.19,223.78,69.85,15.51,23.69,108.92
4560,1112.39,562.15,79.77,42.98,309.15,52.66,0.0,23.0,42.68
4561,1053.42,326.55,47.36,73.46,271.81,81.01,105.89,12.28,135.07
4562,1507.18,763.69,88.13,182.94,271.59,70.86,0.0,18.91,111.06
4563,1241.54,687.73,49.13,30.87,192.63,27.24,160.61,56.83,36.5
4564,1138.46,452.66,73.16,191.18,282.35,70.07,0.0,31.12,37.92
4565,1192.21,605.12,46.38,48.68,187.75,76.47,112.16,13.36,102.3
4566,1288.73,730.87,90.56,118.3,182.17,60.92,0.0,60.63,45.28
4567,1224.41,600.0,67.42,130.16,314.89,18.2,0.0,69.86,23.89
4568,1199.89,578.58,65.04,136.95,185.28,49.46,78.19,39.21,67.17
4569,1395.18,836.7,101.88,70.98,171.01,63.76,43.13,3.38,104.34
4570,1063.6,504.11,65.84,154.67,125.61,37.69,143.68,17.01,15.0
4571,1319.92,619.82,77.09,10.88,148.48,73.37,349.36,12.42,28.5
4572,1245.55,327.65,62.75,244.42,175.32,69.59,128.19,10.68,226.93
4573,1113.19,349.03,76.1,172.26,193.13,57.69,0.0,62.51,202.46
4574,1225.69,515.46,90.74,88.56,246.49,55.35,0.0,67.54,161.54
4575,1196.92,444.61,84.88,50.91,224.76,58.86,247.47,13.03,72.41
4576,1261.92,589.51,65.79,224.7,174.63,54.92,0.0,16.02,136.36
4577,1183.92,269.63,86.35,43.71,151.57,29.29,550.0,4.53,48.84
4578,1177.9,629.28,58.88,81.67,289.59,46.4,0.0,57.07,15.0
4579,1091.82,390.35,54.85,133.77,288.79,56.45,82.23,46.74,38.64
4580,1270.81,623.05,72.89,10.0,264.08,83.37,163.72,9.76,43.93
4581,1088.64,552.19,91.91,105.3,139.45,68.84,23.32,11.08,96.55
4582,1021.9,432.54,48.41,70.05,260.42,84.45,0.0,29.47,96.56
4583,1067.03,324.34,82.28,22.78,296.95,26.9,123.96,29.01,160.8
4584,1194.06,625.24,74.27,71.06,151.72,57.88,96.3,20.83,96.75
4585,1283.74,544.75,65.04,169.15,304.55,96.48,20.12,43.86,39.81
4586,1210.7,498.24,91.21,206.29,257.39,40.14,0.0,33.21,84.22
4587,1337.0,666.21,62.04,69.26,212.01,39.74,131.38,25.94,130.43
4588,1105.34,449.99,111.14,39.21,235.84,59.56,108.31,12.45,88.83
4589,1229.59,365.54,64.29,240.36,269.38,95.36,109.83,34.02,50.81
4590,1256.84,319.8,68.79,96.69,258.67,51.57,336.64,25.84,98.85
4591,1373.9,537.06,100.38,88.29,290.83,66.15,245.55,13.49,32.15
4592,1230.64,582.61,77.14,120.25,120.0,62.84,231.5,14.63,21.68
4593,1235.76,606.77,96.1,179.5,209.32,16.43,0.0,9.74,117.89
4594,1244.47,552.82,37.93,217.35,235.15,54.69,70.86,23.86,51.81
4595,1390.35,695.57,69.4,149.85,316.47,43.94,0.0,39.5,75.61
4596,945.93,414.29,76.07,26.61,120.0,78.56,128.4,6.13,95.87
4597,842.41,396.21,87.85,25.48,161.4,89.78,0.0,13.99,67.69
4598,950.99,393.24,82.15,73.35,145.97,48.11,125.02,41.38,41.78
4599,1155.49,489.25,83.35,128.57,154.68,48.11,122.09,16.34,113.09
4600,1094.04,397.76,87.53,91.79,284.22,105.36,61.51,21.35,44.53
4601,1244.3,681.14,85.48,42.36,200.75,40.77,0.0,8.01,185.79
4602,839.03,492.72,32.7,100.35,120.0,38.14,0.0,7.2,47.92
4603,1429.33,428.53,95.32,170.01,221.29,92.55,279.77,13.44,128.43
4604,1360.01,646.64,60.82,103.84,341.97,53.99,0.0,17.43,135.32
4605,913.23,283.73,70.66,77.57,120.0,60.67,221.46,28.67,50.48
4606,1314.23,533.54,75.76,141.95,294.31,119.63,0.0,62.22,86.81
4607,1505.12,679.96,77.75,78.65,316.22,26.94,183.37,7.1,135.13
4608,1128.11,532.72,52.57,81.1,227.28,51.09,162.8,3.8,16.76
4609,1618.8,843.62,46.91,233.52,371.04,50.27,0.0,3.28,70.16
4610,1471.54,534.27,54.49,125.36,193.71,71.7,340.16,23.46,128.38
4611,1432.55,596.71,89.27,180.22,344.53,63.94,0.0,28.93,128.96
4612,1244.59,710.19,51.77,87.84,296.55,31.54,0.0,10.59,56.12
4613,891.62,440.19,53.86,10.0,228.21,69.65,0.0,22.14,67.57
4614,933.14,431.41,76.97,161.35,120.0,55.21,17.42,44.54,26.25
4615,1204.96,536.15,54.09,10.0,139.9,29.97,228.73,16.16,189.96
4616,943.62,431.57,59.67,135.31,120.0,31.19,0.0,14.86,151.01
4617,1065.85,542.08,74.24,67.26,227.68,59.16,64.94,5.83,24.66
4618,1276.45,489.47,76.27,49.06,221.09,21.58,338.56,27.61,52.8
4619,1292.0,692.71,58.43,109.51,234.36,59.55,0.0,9.62,127.82
4620,1087.11,561.19,75.87,70.22,223.25,81.79,0.0,33.45,41.33
4621,1419.41,833.51,88.68,104.17,269.67,68.34,0.0,15.76,39.27
4622,842.68,180.85,39.01,31.19,246.38,52.53,196.76,17.36,78.6
4623,1061.75,293.95,69.19,219.67,234.49,80.49,70.12,2.32,91.52
4624,1001.13,397.36,55.52,69.33,238.1,39.97,0.0,45.54,155.3
4625,1458.19,729.1,80.6,139.38,357.61,57.73,0.0,38.05,55.71
4626,1162.87,426.85,82.32,86.01,264.22,48.46,157.08,9.34,88.6
4627,862.1,263.86,61.24,55.08,173.55,34.21,163.85,33.89,76.42
4628,1233.43,520.59,88.56,140.13,227.55,67.47,0.0,6.89,182.24
4629,1208.27,406.29,82.92,197.85,290.49,35.45,25.67,34.35,135.25
4630,1113.04,382.76,84.32,165.98,206.84,31.28,0.0,29.32,212.53
4631,1489.7,789.86,87.45,227.69,216.98,33.69,0.0,58.98,75.05
4632,1311.02,447.81,89.75,218.53,264.38,64.9,69.12,28.67,127.86
4633,1246.87,570.78,80.56,105.96,278.55,80.99,0.0,8.52,121.53
4634,1379.44,538.85,42.65,231.5,273.5,70.09,0.0,22.26,200.6
4635,1013.1,409.82,54.54,25.2,207.48,57.11,163.09,15.42,80.45
4636,1145.05,449.12,66.17,129.57,242.8,56.16,6.76,56.48,137.99
4637,1216.7,512.72,70.31,202.69,230.47,54.76,0.0,4.13,141.61
4638,1187.79,480.47,77.35,191.02,263.95,82.44,17.9,21.51,53.16
4639,1372.82,720.24,63.58,224.24,243.95,18.69,0.0,8.12,94.0
4640,1343.35,663.69,112.57,216.43,120.0,70.43,0.0,67.47,92.76
4641,973.51,403.71,66.77,89.78,120.0,44.84,186.64,23.51,38.27
4642,1529.11,668.62,76.42,49.37,207.46,65.06,352.24,30.9,79.03
4643,1323.02,547.05,60.84,196.84,198.09,65.16,140.04,15.6,99.4
4644,1228.65,475.03,52.69,27.55,120.0,69.66,358.26,34.83,90.61
4645,1364.75,571.85,71.38,327.67,199.79,86.67,0.0,8.54,98.84
4646,1124.12,508.67,72.26,157.33,280.86,37.58,0.0,9.13,58.3
4647,1366.41,445.65,68.31,112.79,249.68,85.11,119.39,55.94,229.54
4648,1273.81,607.63,104.52,25.39,272.45,53.72,0.0,103.17,106.93
4649,1004.08,446.45,67.62,80.12,219.92,45.78,0.0,2.7,141.49
4650,1250.81,729.14,76.83,38.86,179.46,95.68,0.0,11.75,119.09
4651,1075.29,208.49,77.43,210.6,287.71,69.04,0.0,44.14,177.88
4652,1162.44,549.34,69.9,14.87,277.22,46.66,122.88,29.26,52.32
4653,1262.75,594.01,84.03,148.02,188.54,74.15,99.13,9.77,65.11
4654,1138.96,627.15,52.29,84.55,233.24,54.08,2.48,14.81,70.36
4655,939.36,405.0,45.77,63.5,288.59,46.34,16.07,10.56,63.54
4656,1209.48,580.3,76.11,164.02,203.78,42.88,0.0,32.68,109.71
4657,1055.31,427.04,65.14,111.01,289.83,71.09,0.0,9.73,81.46
4658,821.79,407.65,54.17,61.14,226.08,42.72,0.0,15.02,15.0
4659,1214.89,358.62,69.45,282.78,265.12,78.11,0.0,37.45,123.35
4660,1261.44,564.96,77.21,132.85,314.22,72.74,0.0,25.68,73.77
4661,1034.86,248.42,51.17,157.77,158.81,57.21,169.42,48.62,143.44
4662,1309.36,656.06,66.84,150.08,219.69,104.53,87.33,9.41,15.42
4663,1159.39,615.87,78.88,135.62,192.48,55.26,0.0,14.49,66.79
4664,1383.57,769.22,61.2,86.49,264.7,81.98,57.92,8.34,53.73
4665,1301.67,696.57,66.52,80.49,260.03,74.53,0.0,12.56,110.97
4666,997.7,447.77,79.54,64.51,175.93,85.51,74.6,4.84,65.0
4667,1490.09,375.68,67.34,279.18,420.0,114.44,35.05,0.87,197.53
4668,1067.75,228.67,54.77,204.53,228.55,39.77,170.06,3.99,137.41
4669,1153.95,391.25,51.98,204.77,264.84,60.3,20.13,38.74,121.94
4670,1461.88,761.88,61.12,180.74,245.15,52.76,0.0,4.42,155.81
4671,1083.58,450.66,67.65,218.38,232.54,57.23,0.0,28.25,28.88
4672,1167.98,524.81,108.71,106.38,221.42,67.05,0.0,13.2,126.41
4673,1268.51,483.45,81.19,158.17,303.72,44.13,64.27,15.42,118.16
4674,1024.75,595.0,50.36,52.39,183.03,33.01,0.0,5.07,105.88
4675,1208.59,594.33,87.06,10.0,132.71,56.95,292.87,11.01,23.67
4676,1114.4,365.29,53.8,10.0,133.29,73.68,346.22,23.81,108.31
4677,1093.42,388.27,68.06,180.32,309.49,45.13,0.0,4.52,97.62
4678,1363.88,728.39,67.75,108.19,298.78,48.43,0.0,10.29,102.05
4679,1421.35,637.97,112.05,96.81,120.0,41.04,309.93,20.72,82.83
4680,1252.86,408.87,48.35,156.41,274.76,35.11,285.53,28.82,15.0
4681,1170.48,644.85,81.49,116.93,120.99,60.28,5.0,15.94,125.0
4682,1106.97,386.2,55.75,101.8,193.5,61.86,136.39,69.13,102.34
4683,1334.12,591.75,87.55,219.37,198.57,100.15,0.0,19.91,116.82
4684,1074.04,431.81,74.74,142.56,278.99,31.16,65.75,34.03,15.0
4685,999.65,512.79,94.47,38.02,225.51,64.39,0.0,23.93,40.55
4686,1035.72,263.54,77.33,127.83,248.88,78.56,101.36,13.5,124.72
4687,1230.31,518.72,59.58,92.27,228.76,31.42,225.0,1.99,72.57
4688,1313.24,578.42,126.34,159.84,234.48,80.34,0.0,37.58,96.24
4689,897.81,432.4,79.47,130.82,120.0,46.22,0.0,37.25,51.65
4690,1072.83,590.64,64.31,55.76,138.32,69.23,0.0,67.23,87.35
4691,1169.07,636.62,79.3,84.15,282.17,50.64,0.0,13.63,22.57
4692,1143.08,434.97,80.9,202.31,215.2,64.17,0.0,86.64,58.88
4693,1331.15,538.88,83.34,195.12,235.74,87.18,0.0,35.6,155.3
4694,854.9,320.88,75.05,73.5,264.42,52.57,0.0,48.92,19.56
4695,1170.99,556.48,90.59,51.77,158.49,74.93,153.34,5.49,79.89
4696,1121.04,518.74,87.69,10.0,269.61,60.49,0.0,21.6,152.91
4697,1071.23,389.77,52.94,152.52,165.15,39.28,75.93,59.59,136.07
4698,1370.98,584.43,111.98,185.95,311.28,52.09,0.0,5.36,119.88
4699,1389.06,429.36,104.82,88.75,224.95,50.84,386.37,12.59,91.39
4700,1132.76,410.32,83.23,10.0,248.05,26.76,194.14,69.75,90.52
4701,1516.93,524.8,72.94,74.62,156.41,74.18,503.9,52.76,57.32
4702,1191.4,389.68,69.2,35.79,315.02,68.16,163.26,19.68,130.62
4703,1380.22,443.58,63.98,209.7,374.92,91.25,72.08,10.48,114.23
4704,1383.63,674.94,73.25,226.61,253.67,83.6,0.0,31.26,40.31
4705,1213.84,563.03,34.03,157.36,294.64,74.08,18.95,52.87,18.88
4706,1243.55,375.51,95.31,99.56,178.4,42.94,380.15,35.6,36.09
4707,1269.32,652.68,97.27,162.28,175.23,47.2,15.46,58.81,60.38
4708,1165.31,441.21,39.56,189.87,288.77,71.78,19.2,59.05,55.87
4709,958.68,381.64,83.97,121.62,194.44,62.79,54.9,28.98,30.34
4710,996.78,249.12,63.83,143.3,302.06,54.64,31.1,37.14,115.57
4711,1219.37,588.41,70.57,153.4,302.63,37.51,0.0,23.91,42.94
4712,1212.61,446.81,78.78,60.66,242.94,44.39,211.5,2.38,125.17
4713,1070.77,340.74,35.35,213.9,254.86,66.66,0.0,24.61,134.66
4714,1187.06,516.73,71.8,31.11,299.41,25.98,0.0,5.52,236.52
4715,964.25,586.69,75.53,32.32,210.1,10.0,0.0,4.6,45.0
4716,1234.75,455.55,71.61,146.8,207.75,68.87,153.84,44.11,86.22
4717,1151.49,659.52,51.67,183.48,146.7,44.33,0.0,11.84,53.95
4718,1310.54,736.59,86.64,93.3,247.74,64.37,50.37,16.53,15.0
4719,1374.12,651.6,95.12,124.67,265.15,86.53,71.68,7.46,71.89
4720,1257.04,692.93,84.62,61.94,346.56,34.74,0.0,8.93,27.32
4721,1291.14,527.7,68.21,127.48,224.72,21.61,272.69,18.86,29.88
4722,1378.53,436.75,118.01,293.63,281.61,69.47,0.0,26.04,153.02
4723,1323.07,543.29,56.16,165.24,247.9,41.3,215.28,17.86,36.04
4724,1272.25,542.89,86.71,165.68,265.79,54.49,0.0,30.56,126.12
4725,1009.45,399.1,72.85,113.93,176.82,65.76,0.0,38.92,142.07
4726,1212.61,457.67,106.45,100.74,240.75,61.53,194.87,3.14,47.44
4727,1211.43,308.67,72.72,10.0,240.52,55.93,344.59,32.08,146.92
4728,1184.32,578.22,84.67,91.92,211.7,76.16,0.0,24.58,117.07
4729,1189.57,499.97,80.6,151.97,273.46,68.41,0.0,24.17,90.99
4730,1021.23,411.67,49.8,169.89,270.32,71.37,0.0,6.0,42.17
4731,1511.77,648.46,60.31,144.33,252.1,67.7,309.68,14.18,15.0
